ID,UUID,Category,Type,Name,Gender,MovementType,Description,VideoType,VideoS3Key,VideoName,VideoURL,ThumbnailType,ThumbnailS3Key,ThumbnailName,ThumbnailURL,State
138,6c93ad4d-90d4-485a-a3ac-ec488f968874,Pushup,System,Renegade Row With Pushup,Male,Horizontal Pressing,"1. Only lower as far down as you can without your shoulders popping forward. 2. Squeeze your shoulder blades together and downward at the bottom of the rep. 3. Keep your abs tight and your ribs pulled down so that your lower back doesn't arch. 4. Finish the pushup by spreading your shoulder blades apart, with your shoulders pulled down away from your ears. 5. Row one weight toward your lower ribs without arching your back or rocking your hips. 6. Finish the row with your shoulder blade packed tightly inward and down and then return the weight to the ground and do a row on the opposite side.",Vimeo,,Renegade Row With Pushup,https://vimeo.com/122683374,External URL,tenant/1/private/upload/file/122683374.jpg,122683374.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122683374.jpg,Active
147,5e487287-289d-49cb-bb51-10db62362cb5,Pushup,System,Renegade Row With Pushup and Feet Elevated,Male,Horizontal Pressing,"1. Only lower as far down as you can without your shoulders popping forward. 2. Squeeze your shoulder blades together and downward at the bottom of the rep. 3. Keep your abs tight and your ribs pulled down so that your lower back doesn't arch. 4. Finish the pushup by spreading your shoulder blades apart, with your shoulders pulled down away from your ears. 5. Row one weight toward your lower ribs without arching your back or rocking your hips. 6. Finish the row with your shoulder blade packed tightly inward and down and then return the weight to the ground and do a row on the opposite side.",Vimeo,,Renegade Row With Pushup and Feet Elevated,https://vimeo.com/122683375,External URL,tenant/1/private/upload/file/122683375.jpg,122683375.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122683375.jpg,Active
52,b16b6a74-555c-41a7-b4ac-93c11fde2e73,Flexion,System,Reverse Crunch,Male,Core Work,"1. Keep your toes pointed up and heels pulled tight to your hamstrings. 2. Exhale your ribs downward toward your pelvis and try to keep them in this position. 3. Bring your knees to your shoulders by pulling your pelvis forward. 4. Pull slowly and under control, and return to neutral starting point before each rep. Keep your head down. 5. Don’t use momentum or jerk your head up. 
",Vimeo,,Reverse Crunch,https://vimeo.com/122683376,External URL,tenant/1/private/upload/file/122683376.jpg,122683376.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122683376.jpg,Active
217,e9cd514a-9061-45b9-98e4-1470e59b1f22,Lunge,System,Reverse Landmine Lunge,Male,Single-Leg,"1. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 2. Step back onto the bench while keeping your pelvis square. 3. Space your feet so that at the bottom position your forward knee is at about 90 degrees, your forward shin is vertical and the trailing leg knee is just off the ground and slightly behind your hips. Your ankle should rest on the edge of the bench. 4. Don't let your pelvis roll open as you lower to the bottom position. 5. Keep your weight through your forward heel. 4. Squat upward while keeping your forward knee tracking straight over your toes and your abs tight. 5. Don't let your ribs flare or arch your lower back at the top.",Vimeo,,Reverse Landmine Lunge,https://vimeo.com/122683377,External URL,tenant/1/private/upload/file/122683377.jpg,122683377.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122683377.jpg,Active
361,f00875bd-b9ef-4d9e-913e-5b669ef6f545,Dynamic,System,Reverse Lunge With Posterolateral Reach,Male,Warmups & Mobility Fillers,"1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot and your knee tracked straight ahead over your toes. 5. At the top of each rep, reach your arms out and rotate through your upper back towards your forward leg.",Vimeo,,Reverse Lunge With Posterolateral Reach,https://vimeo.com/122683810,External URL,tenant/1/private/upload/file/122683810.jpg,122683810.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122683810.jpg,Active
362,5574c269-11ca-4b3b-8db9-ac3a9b05f962,Dynamic,System,Reverse Pattern Single-Leg Romanian Deadlift,Male,Warmups & Mobility Fillers,"1. Begin with your abs tightly braced and your ribs pulled downward. Think of keeping the front of your pelvis from dropping away from your ribs by using tightly braced abs. 2. Lower to the bar while pushing your hips back and loading a light stretch into your hamstrings. 3. Keep your weight on your heels, your feet straight forward, your knees straight over your little toes and abs braced. 4. Pull upward while maintaining good positioning (knees straight forward, neutral spine, weight through heels. 5. Keep your abs locked and ribs down at the top. 6. Shift to one leg and lower the bar without rocking your hips open or moving from your lower back. Keep your abs locked down.",Vimeo,,Reverse Pattern Single-Leg Romanian Deadlift,https://vimeo.com/122683813,External URL,tenant/1/private/upload/file/122683813.jpg,122683813.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122683813.jpg,Active
316,f21dda9e-49de-4789-ad07-a2e45852d8c4,Ground-Based Exercises,System,Ribs-Down Breathing,Male,Warmups & Mobility Fillers,"1. Keep your glutes tight and your pelvis flat. Place your hand on the bottom of your ribs. 2. Take a deep breathe in through the nose making sure to feel the expansion through entire torso (belly, ribs, and low back). 3. Breathe out forcefully through the mouth like you are sighing and you will feel your core contract and your lower ribs drop. 4. Keep your core tight and your lower ribs locked down as you continue to breathe the same way. Think of expanding in a 360 degree fashion through your back, sides and ribs as you inhale. 5. Don’t allow your shoulders to rise as you breathe.",Vimeo,,Ribs-Down Breathing,https://vimeo.com/122683815,External URL,tenant/1/private/upload/file/122683815.jpg,122683815.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122683815.jpg,Active
20,9863150c-96dd-4144-935d-9fa5f7d16b87,Anti-Extension,System,Ring Plank,Male,Core Work,1. Lock your ribs down with your abs. 2. Tuck your tailbone between your knees. 3. Do not let your lower back sag.,Vimeo,,Ring Plank,https://vimeo.com/122683816,External URL,tenant/1/private/upload/file/122683816.jpg,122683816.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122683816.jpg,Active
148,e41a0af3-ef34-4512-9aaf-431b69848c43,Pushup,System,Ring Pushup,Male,Horizontal Pressing,"1. Only lower as far down as you can without your shoulders popping forward. 2. Squeeze your shoulder blades together and downward at the bottom of the rep. 3. Keep your abs tight and your ribs pulled down so that your lower back doesn't arch. 4. Finish by spreading your shoulder blades apart, with your shoulders pulled down away from your ears.",Vimeo,,Ring Pushup,https://vimeo.com/122683819,External URL,tenant/1/private/upload/file/122683819.jpg,122683819.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122683819.jpg,Active
175,0a6832b6-1b27-4769-88b0-a08e743abfd4,Ring,System,Ring Row,Male,Horizontal Pulling,"1. Keep your ribs down, abs tight and tailbone tucked between your knees. 2. Allow your shoulder blades to spread apart at the bottom. 3. Pull your lower ribs to the bar, finishing with your shoulder blade locked inward and down. 4. Don't let your shoulder capsule shift forward at the finish of the movement.",Vimeo,,Ring Row,https://vimeo.com/122684195,External URL,tenant/1/private/upload/file/122684195.jpg,122684195.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122684195.jpg,Active
176,fcbefc4e-6ca5-404c-865a-eb0366352784,Ring,System,Ring Row With Feet Elevated,Male,Horizontal Pulling,"1. Keep your ribs down, abs tight and tailbone tucked between your knees. 2. Allow your shoulder blades to spread apart at the bottom. 3. Pull your lower ribs to the bar, finishing with your shoulder blade locked inward and down. 4. Don't let your shoulder capsule shift forward at the finish of the movement.",Vimeo,,Ring Row With Feet Elevated,https://vimeo.com/122684196,External URL,tenant/1/private/upload/file/122684196.jpg,122684196.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122684196.jpg,Active
317,57ada41d-c441-4b34-b5f8-3dd40e9635ef,Ground-Based Exercises,System,Rocked-Back Quadruped Extension-Rotation,Male,Warmups & Mobility Fillers,"1. Keep your abs braced, chin tucked and head in line with the rest of your spine. 2. Sit back into your heels, keep your pelvis stable and lower back still. 3. Rotate your shoulders and move from your upper back. 4. Follow your elbow with your eyes to help drive upper back movement.",Vimeo,,Rocked-Back Quadruped Extension-Rotation,https://vimeo.com/122684197,External URL,tenant/1/private/upload/file/122684197.jpg,122684197.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122684197.jpg,Active
318,56a47d3b-eda6-4ff6-85e2-1185ad2786cb,Ground-Based Exercises,System,Rocking Ankle Mobilization,Male,Warmups & Mobility Fillers,"1. With your hands and feet on the ground and hips in the air, move your feet towards your hands until you can just get your heel to the ground. 2. Working one ankle at a time, gently lift your heel off the ground, and then rock it back down until it lightly touches. 3. Keep your abs tight and your ribs pulled down so that you don't arch your lower back.",Vimeo,,Rocking Ankle Mobilization,https://vimeo.com/122684199,External URL,tenant/1/private/upload/file/122684199.jpg,122684199.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122684199.jpg,Active
338,6b6a88c0-fd68-45fb-81f5-f33cf2afc39e,Static,System,Romanian Deadlift With Dowel,Male,Warmups & Mobility Fillers,"1. Keep your ribs pulled down and abs tightly braced to keep your lower back from arching. 2. With your knees slightly bent, push your hips back until you get a light stretch in your hamstrings. 3. Return upward and lock your hips out dropping the front of your pelvis away from your ribs. 4. Don't let your lower back arch during the movement.",Vimeo,,Romanian Deadlift With Dowel,https://vimeo.com/122684200,External URL,tenant/1/private/upload/file/122684200.jpg,122684200.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122684200.jpg,Active
60,74bd01f1-083c-4aa4-a03c-8286be378302,Combination,System,Salute Plank,Male,Core Work,"1. Lock your ribs down with your abs. 2. Tuck your tailbone between your knees. 3. Do not let your lower back sag. 4. Move your arms alternately without arching your back, flaring your ribs or rolling your hips.",Vimeo,,Salute Plank,https://vimeo.com/122796172,External URL,tenant/1/private/upload/file/122796172.jpg,122796172.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122796172.jpg,Active
352,96ccb270-86c0-4c27-8fa4-0412509b9ade,Static,System,Scalene and Upper Trap Mobilization With Lacrosse Ball,Male,Warmups & Mobility Fillers,"1. Place the lacrosse ball into the scalene muscles just behind your collarbone, and then into the thickest part of your upper trap. 2. Shorten and lengthen the muscle by moving your head and apply pressure to release tissue adhesions.",Vimeo,,Scalene and Upper Trap Mobilization With Lacrosse Ball,https://vimeo.com/122796173,External URL,tenant/1/private/upload/file/122796173.jpg,122796173.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122796173.jpg,Active
329,d6572347-0b74-4de7-91a7-635e4f270ecb,Ground-Based Exercises,System,Scapular Pushup,Male,Warmups & Mobility Fillers,"1. Begin in a pushup plank position with your abs tight, ribs pulled down toward your pelvis, and tailbone tucked under. 2. Spread your shoulder blades as far apart as you can by pushing the floor away with your elbows. Keep your shoulder blades pulled downward away from your ears. 3. Lower back to the plank position while squeezing your shoulder blades together and down toward your back pockets.",Vimeo,,Scapular Pushup,https://vimeo.com/122796175,External URL,tenant/1/private/upload/file/122796175.jpg,122796175.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122796175.jpg,Active
319,486db381-36a5-4fcb-9781-e64384f7a5d3,Ground-Based Exercises,System,Scapular Pushup on Elbows,Male,Warmups & Mobility Fillers,"1. Begin in a plank position with your abs tight, ribs pulled down toward your pelvis, and tailbone tucked under. 2. Spread your shoulder blades as far apart as you can by pushing the floor away with your elbows. Keep your shoulder blades pulled downward away from your ears. 3. Lower back to the plank position while squeezing your shoulder blades together and down toward your back pockets.",Vimeo,,Scapular Pushup on Elbows,https://vimeo.com/122796177,External URL,tenant/1/private/upload/file/122796177.jpg,122796177.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122796177.jpg,Active
339,c15bccc4-d03b-4bfa-9fa5-97924c530a0f,Static,System,Scapular Wall-Slide,Male,Warmups & Mobility Fillers,"1. Tuck your tailbone between your knees and press your lower back into the wall. 2. Keep the back of your head, your hands and elbows in contact with the wall, or very close to it. 3. Slide your arms up and down the wall without losing your contact points.",Vimeo,,Scapular Wall-Slide,https://vimeo.com/122796178,External URL,tenant/1/private/upload/file/122796178.jpg,122796178.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122796178.jpg,Active
5,aa85f94f-f91c-4e50-a272-52758ab11977,Biceps,System,Seated Dumbbell Curl,Male,Arms,1. Curl the weight without letting your shoulders pop forward. 2. Don't arch your lower back.,Vimeo,,Seated Dumbbell Curl,https://vimeo.com/122797098,External URL,tenant/1/private/upload/file/122797098.jpg,122797098.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797098.jpg,Active
280,a46458c9-bc3b-44ef-b540-d1eef5a1bb41,Dumbbell,System,Seated Dumbbell Overhead Press,Male,Vertical Pressing,1. Keep your abs tight and ribs pulled down to stabilize your spine. 2. Press the weights overhead without arching your back or flaring your ribs out. 3. Keep your shoulders pulled downward away from your ears to avoid shrugging.,Vimeo,,Seated Dumbbell Overhead Press,https://vimeo.com/122797099,External URL,tenant/1/private/upload/file/122797099.jpg,122797099.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797099.jpg,Active
27,e2175868-faf5-4a2d-8d40-c82a86af351f,Anti-Lateral Flexion,System,Side Plank,Male,Core Work,1. Position your spine by locking your ribs down in an exhaled position with your abs. 2. Keep your tailbone tucked under and your ribs pulled down throughout the movement. 3. Hold for the allotted time.,Vimeo,,Side Plank,https://vimeo.com/122797100,External URL,tenant/1/private/upload/file/122797100.jpg,122797100.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797100.jpg,Active
32,3c1d72d5-b922-40a0-ac04-381694a895a6,Anti-Lateral Flexion,System,Side Plank Wall-Slide,Male,Core Work,"1. Position your spine by locking your ribs down in an exhaled position with your abs. 2. Keep your tailbone tucked under and your ribs pulled down throughout the movement. 3. While keeping your toes pointed forward and your hips square, raise your top-side foot as far up the wall as you can. 4. Don't let your toes rotate upward to the ceiling, roll your hips back or arch your lower back.",Vimeo,,Side Plank Wall-Slide,https://vimeo.com/122797103,External URL,tenant/1/private/upload/file/122797103.jpg,122797103.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797103.jpg,Active
33,339b1d42-e742-4bd0-84db-7319a986bb35,Anti-Lateral Flexion,System,Side Plank Wall-Slide With Arm Abducted,Male,Core Work,"1. Position your spine by locking your ribs down in an exhaled position with your abs. 2. Keep your tailbone tucked under and your ribs pulled down throughout the movement. 3. While keeping your toes pointed forward and your hips square, raise your top-side foot as far up the wall as you can. 4. Don't let your toes rotate upward to the ceiling, roll your hips back or arch your lower back.",Vimeo,,Side Plank Wall-Slide With Arm Abducted,https://vimeo.com/122797104,External URL,tenant/1/private/upload/file/122797104.jpg,122797104.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797104.jpg,Active
29,54092942-85a8-4e11-bd97-658cc9d3d52d,Anti-Lateral Flexion,System,Side Plank With Row,Male,Core Work,"1. Your body should form a straight line, from heels to head. Keep your abs and glutes braced and your tailbone tucked under. Your abs should be pulling your ribs downward toward your pelvis 2. Begin by raising your top leg and lowering it back under control to help set your spine and pelvis. 3. Your elbow should be directly under your shoulder. Keep your head in line with the rest of your spine. 4. Pull the weight with your shoulder blade and finish with your shoulder blade squeezed inward and down. 5. Don’t let your hips sag, or tilt your head. Don’t push your hips back or rotate your shoulders forward. 
",Vimeo,,Side Plank With Row,https://vimeo.com/122797362,External URL,tenant/1/private/upload/file/122797362.jpg,122797362.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797362.jpg,Active
83,b950f19e-755b-4d98-9f6b-3cc92e8d4c3f,Band,System,Side-Lying Banded External Rotation With Abduction,Male,Corrective Work,"1. While keeping your elbow slightly elevated and locked at 90 degrees, rotate your upper arm. 2. Ensure the movement comes from the upper arm. Don’t try to pull back with your shoulder blade or allow your ribs to flare at the finish.",Vimeo,,Side-Lying Banded External Rotation With Abduction,https://vimeo.com/122797363,External URL,tenant/1/private/upload/file/122797363.jpg,122797363.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797363.jpg,Active
94,7ddae917-7958-4dac-9901-0dcd50ce1097,Cable,System,Side-Lying Cable External Rotation With Abduction,Male,Corrective Work,"1. While keeping your elbow slightly elevated and locked at 90 degrees, rotate your upper arm. 2. Ensure the movement comes from the upper arm. Don’t try to pull back with your shoulder blade or allow your ribs to flare at the finish.",Vimeo,,Side-Lying Cable External Rotation With Abduction,https://vimeo.com/122797364,External URL,tenant/1/private/upload/file/122797364.jpg,122797364.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797364.jpg,Active
340,32f5c40f-4689-4089-96c5-ee6b01931786,Static,System,Side-Lying Clamshell,Male,Warmups & Mobility Fillers,1. Keep your hips square. 2. Move from the hip only.,Vimeo,,Side-Lying Clamshell,https://vimeo.com/122797365,External URL,tenant/1/private/upload/file/122797365.jpg,122797365.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797365.jpg,Active
97,917572fc-1ebd-48fc-ae05-f8447da59124,Dumbbell,System,Side-Lying Dumbbell External Rotation With Abduction,Male,Corrective Work,"1. While keeping your elbow slightly elevated and locked at 90 degrees, rotate your upper arm. 2. Ensure the movement comes from the upper arm. Don’t try to pull back with your shoulder blade or allow your ribs to flare at the finish.",Vimeo,,Side-Lying Dumbbell External Rotation With Abduction,https://vimeo.com/122797370,External URL,tenant/1/private/upload/file/122797370.jpg,122797370.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122797370.jpg,Active
353,837971fd-0124-43fa-b86c-1b9677082a2c,Static,System,Side-Lying Extension Rotation,Male,Warmups & Mobility Fillers,"1. Keep your abs braced, chin tucked and head in line with the rest of your spine. Use your abs to pull your ribs down, and tuck your tailbone under so that you don't extend your lower back. 2. Your upper hip and knee should both be bent at 90 degrees. 3. Rotate your arm so that your thumb faces the ground at the end of each movement. ",Vimeo,,Side-Lying Extension Rotation,https://vimeo.com/122798046,External URL,tenant/1/private/upload/file/122798046.jpg,122798046.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122798046.jpg,Active
354,51afcd14-f129-4090-bb0c-5c0a34b40377,Static,System,Side-Lying Windmill,Male,Warmups & Mobility Fillers,"1. Keep your abs braced, chin tucked and head in line with the rest of your spine. Use your abs to pull your ribs down, and tuck your tailbone under so that you don't extend your lower back. 2. Your upper hip and knee should both be bent at 90 degrees. 3. Slide your arm in an arc overhead as you rotate at the upper back. Your thumb should touch the ground through almost the entire movement.",Vimeo,,Side-Lying Windmill,https://vimeo.com/122798049,External URL,tenant/1/private/upload/file/122798049.jpg,122798049.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122798049.jpg,Active
84,e3dff5ec-3e38-4893-8caa-123e3212f677,Band,System,Single-Arm Band Pull-Apart,Male,Corrective Work,1. Keep your shoulder blades pulled downward away from your ears throughout the movement. 2. Let your shoulder blade spread outward as you move your hand out in front of your body. 3. Finish the rep by squeezing your shoulder blades together as you pull the band back.,Vimeo,,Single-Arm Band Pull-Apart,https://vimeo.com/122798050,External URL,tenant/1/private/upload/file/122798050.jpg,122798050.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122798050.jpg,Active
158,f8ebeb81-4648-49f3-9765-63d88ad477cc,Band,System,Single-Arm Band Row,Male,Horizontal Pulling,"1. Keep your ribs down. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 2. Pull the band back, finishing with your shoulder blade locked inward and down. 3. Don't let your shoulder capsule shift forward at the finish of the movement.",Vimeo,,Single-Arm Band Row,https://vimeo.com/122798052,External URL,tenant/1/private/upload/file/122798052.jpg,122798052.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122798052.jpg,Active
123,91be8bfc-7c55-48a2-897b-0220423e1ae7,Dumbbell,System,Single-Arm Dumbbell Bench Press,Male,Horizontal Pressing,"1. Keep your abs locked tightly to prevent spinal rotation. 2. Keep your shoulder blades packed tightly inward and down at the bottom of each rep. 3. Only lower as far as you can without popping your shoulder capsule forward or losing stability, then press back up.",Vimeo,,Single-Arm Dumbbell Bench Press,https://vimeo.com/122798055,External URL,tenant/1/private/upload/file/122798055.jpg,122798055.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122798055.jpg,Active
6,74750e40-57f2-450b-95bb-2d2f7e6acf51,Biceps,System,Single-Arm Dumbbell Curl,Male,Arms,1. Curl the weight without letting your shoulders pop forward. 2. Don't arch your lower back.,Vimeo,,Single-Arm Dumbbell Curl,https://vimeo.com/122798380,External URL,tenant/1/private/upload/file/122798380.jpg,122798380.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122798380.jpg,Active
205,dbe59018-8b8d-4afa-9d9f-5cf1faaed26e,Lunge,System,Single-Arm Dumbbell Reverse Lunge,Male,Single-Leg,1. The dumbbell goes on the same side as your trailing leg. 2. Lower with your weight on your forward heel. 3. Don't let your hips open up at the bottom. Keep them squared forward. 4. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 5. Drive upward with your weight rooted through the heel of your forward foot. 6. Keep your knee tracked straight ahead over your toes.,Vimeo,,Single-Arm Dumbbell Reverse Lunge,https://vimeo.com/122798381,External URL,tenant/1/private/upload/file/122798381.jpg,122798381.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122798381.jpg,Active
286,755c215f-d261-4d8a-91c5-0396feef121d,Dumbbell,System,Single-Arm Dumbbell Push Press,Male,Vertical Pressing,1. Keep your abs tight and ribs pulled down to stabilize your spine. 2. Dip your knees slightly while keeping your weight on your heels and drive upward. 3. Use the momentum to assist as you lock the weights overhead without arching your back.,Vimeo,,Single-Arm Dumbbell Push Press,https://vimeo.com/122798382,External URL,tenant/1/private/upload/file/122798382.jpg,122798382.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122798382.jpg,Active
124,03c3bbaa-b1f5-4c62-b741-db23967310c3,Dumbbell,System,Single-Arm Dumbbell Floor Press,Male,Horizontal Pressing,"1. Keep your shoulder blades packed tightly together and down at the bottom of each rep. 2. Only lower as far as you can without popping your shoulder capsule forward or losing stability, then press back up.",Vimeo,,Single-Arm Dumbbell Floor Press,https://vimeo.com/122798383,External URL,tenant/1/private/upload/file/122798383.jpg,122798383.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/122798383.jpg,Active
218,72a16d7f-bb8c-4978-9bd1-ec07dd859d3a,Lunge,System,Single-Arm Dumbbell Reverse Lunge From Deficit,Male,Single-Leg,1. The dumbbell goes on the same side as your trailing leg. 2. Lower with your weight on your forward heel. 3. Don't let your hips open up at the bottom. Keep them squared forward. 4. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 5. Drive upward with your weight rooted through the heel of your forward foot. 6. Keep your knee tracked straight ahead over your toes.,Vimeo,,Single-Arm Dumbbell Reverse Lunge From Deficit,https://vimeo.com/123132858,External URL,tenant/1/private/upload/file/123132858.jpg,123132858.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/123132858.jpg,Active
232,45ccdda2-5dd4-476e-abf7-9c09c8e2e739,Lunge,System,Single-Arm Dumbbell Reverse Lunge to Romanian Deadlift,Male,Single-Leg,"1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot. 5. Keep your knee tracked straight ahead over your toes. 6. After the lunge, hinge forward at the hips by pushing your hips back without rolling them open. 7. Keep your ribs down and don't arch your back. 8. Stop when you get a slight stretch in your hamstring, then return to the start.",Vimeo,,Single-Arm Dumbbell Reverse Lunge to Romanian Deadlift,https://vimeo.com/123132860,External URL,tenant/1/private/upload/file/123132860.jpg,123132860.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/123132860.jpg,Active
206,b9a75882-b32c-4c1d-8e30-df2021d50154,Lunge,System,Single-Arm Dumbbell Reverse Lunge With Blocked Knee,Male,Single-Leg,1. The dumbbell goes on the same side as your trailing leg. 2. Lower with your weight on your forward heel. 3. Don't let your hips open up at the bottom. Keep them squared forward. 4. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 5. Drive upward with your weight rooted through the heel of your forward foot. 6. Keep your knee tracked straight ahead over your toes.,Vimeo,,Single-Arm Dumbbell Reverse Lunge With Blocked Knee,https://vimeo.com/123132863,External URL,tenant/1/private/upload/file/123132863.jpg,123132863.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/123132863.jpg,Active
105,1949941f-db66-449b-b7b0-eb1904ae886f,Dumbbell,System,Single-Arm Dumbbell Romanian Deadlift,Male,Hip-Hinge,"1. Keep your ribs pulled down and abs tightly braced to keep your lower back from arching. 2. Push your hips back until you get a light stretch in your hamstrings. 3. Keep your hips flat - don't let them roll open. 4. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 5. Don't let your lower back arch during the movement.",Vimeo,,Single-Arm Dumbbell Romanian Deadlift,https://vimeo.com/123132864,External URL,tenant/1/private/upload/file/123132864.jpg,123132864.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/123132864.jpg,Active
163,2ac29769-c1f5-4abc-ad07-b1b0f4d19ba4,Dumbbell,System,Single-Arm Dumbbell Row,Male,Horizontal Pulling,"1. Keep your ribs down and your abs tight so that your lower back doesn't arch excessively. 2. Pull the weight towards your lower ribs, finishing with your shoulder blade locked inward and down. 3. Don't let your shoulder capsule shift forward at the finish of the movement.",Vimeo,,Single-Arm Dumbbell Row,https://vimeo.com/123132865,External URL,tenant/1/private/upload/file/123132865.jpg,123132865.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/123132865.jpg,Active
219,ba88fb4f-3720-41bc-a83d-d4510bd86796,Lunge,System,Single-Arm Dumbbell Slideboard Reverse Lunge,Male,Single-Leg,1. The dumbbell goes on the same side as your trailing leg. 2. Lower with your weight on your forward heel. 3. Don't let your hips open up at the bottom. Keep them squared forward. 4. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 5. Drive upward with your weight rooted through the heel of your forward foot. 6. Keep your knee tracked straight ahead over your toes.,Vimeo,,Single-Arm Dumbbell Slideboard Reverse Lunge,https://vimeo.com/123133279,External URL,tenant/1/private/upload/file/123133279.jpg,123133279.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/123133279.jpg,Active
207,6cb6a452-c970-42b5-b816-6937c3930c1a,Lunge,System,Single-Arm Dumbbell Split Squat,Male,Single-Leg,1. The dumbbell goes on the same side as your trailing leg. 2. Lower with your weight on your forward heel. 3. Don't let your hips open up at the bottom. Keep them squared forward. 4. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 5. Both of your knees should be at about 90 degrees at the bottom. 6. Drive upward with your weight rooted through the heel of your forward foot. 7. Keep your knee tracked straight ahead over your toes.,Vimeo,,Single-Arm Dumbbell Split Squat,https://vimeo.com/123133281,External URL,tenant/1/private/upload/file/123133281.jpg,123133281.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/123133281.jpg,Active
